"SURVEY_SPECIES","SPECIES_NAME","COMMON_NAME","SPECIES_CODE","ID_RANK","DATABASE","DATABASE_ID","GENUS_TAXON","SUBFAMILY_TAXON","FAMILY_TAXON","SUPERFAMILY_TAXON","INFRAORDER_TAXON","SUBORDER_TAXON","ORDER_TAXON","SUPERORDER_TAXON","INFRACLASS_TAXON","SUBCLASS_TAXON","CLASS_TAXON","SUPERCLASS_TAXON","SUBPHYLUM_TAXON","PHYLUM_TAXON","KINGDOM_TAXON"
0,"Rhinoraja taranetzi","mud skate",455,"species","ITIS",564280,"Rhinoraja","","Arhynchobatidae","","","","Rajiformes","Euselachii","","Elasmobranchii","Chondrichthyes","Chondrichthyes","Vertebrata","Chordata","Animalia"
1,"Bathyraja taranetzi egg case","mud skate egg case",456,"species","WORMS",,"Bathyraja","","Arhynchobatidae","","","","Rajiformes","","Batoidea","Neoselachii","Elasmobranchii","","Vertebrata","Chordata","Animalia"
0,"Rhinoraja taranetzi egg case","mud skate egg case",456,"species","ITIS",,"Rhinoraja","","Arhynchobatidae","","","","Rajiformes","Euselachii","","Elasmobranchii","Chondrichthyes","Chondrichthyes","Vertebrata","Chordata","Animalia"
1,"Bathyraja trachura","roughtail skate",460,"species","WORMS",271538,"Bathyraja","","Arhynchobatidae","","","","Rajiformes","","Batoidea","Neoselachii","Elasmobranchii","","Vertebrata","Chordata","Animalia"
0,"Bathyraja trachura","roughtail skate",460,"species","ITIS",160942,"Bathyraja","","Arhynchobatidae","","","","Rajiformes","Euselachii","","Elasmobranchii","Chondrichthyes","Chondrichthyes","Vertebrata","Chordata","Animalia"
1,"Bathyraja trachura egg case","roughtail skate egg case",461,"species","WORMS",,"Bathyraja","","Arhynchobatidae","","","","Rajiformes","","Batoidea","Neoselachii","Elasmobranchii","","Vertebrata","Chordata","Animalia"
1,"Arctoraja parmifera","Alaska skate",471,"species","WORMS",1577324,"Arctoraja","","Rajidae","","","","Rajiformes","","Batoidea","Neoselachii","Elasmobranchii","","Vertebrata","Chordata","Animalia"
1,"Bathyraja aleutica","Aleutian skate",472,"species","WORMS",271506,"Bathyraja","","Arhynchobatidae","","","","Rajiformes","","Batoidea","Neoselachii","Elasmobranchii","","Vertebrata","Chordata","Animalia"
0,"Bathyraja aleutica","Aleutian skate",472,"species","ITIS",160935,"Bathyraja","","Arhynchobatidae","","","","Rajiformes","Euselachii","","Elasmobranchii","Chondrichthyes","Chondrichthyes","Vertebrata","Chordata","Animalia"
1,"Bathyraja aleutica egg case","Aleutian skate egg case",473,"species","WORMS",,"Bathyraja","","Arhynchobatidae","","","","Rajiformes","","Batoidea","Neoselachii","Elasmobranchii","","Vertebrata","Chordata","Animalia"
1,"Arctoraja parmifera egg case","Alaska skate egg case",474,"species","WORMS",,"Arctoraja","","Rajidae","","","","Rajiformes","","Batoidea","Neoselachii","Elasmobranchii","","Vertebrata","Chordata","Animalia"
1,"Bathyraja lindbergi","Commander skate",475,"species","WORMS",271517,"Bathyraja","","Arhynchobatidae","","","","Rajiformes","","Batoidea","Neoselachii","Elasmobranchii","","Vertebrata","Chordata","Animalia"
0,"Bathyraja lindbergi","Commander skate",475,"species","ITIS",564262,"Bathyraja","","Arhynchobatidae","","","","Rajiformes","Euselachii","","Elasmobranchii","Chondrichthyes","Chondrichthyes","Vertebrata","Chordata","Animalia"
1,"Bathyraja lindbergi egg case","Commander skate egg case",476,"species","WORMS",,"Bathyraja","","Arhynchobatidae","","","","Rajiformes","","Batoidea","Neoselachii","Elasmobranchii","","Vertebrata","Chordata","Animalia"
1,"Bathyraja panthera","leopard skate",477,"species","WORMS",712390,"Bathyraja","","Arhynchobatidae","","","","Rajiformes","","Batoidea","Neoselachii","Elasmobranchii","","Vertebrata","Chordata","Animalia"
1,"Bathyraja panthera egg case","leopard skate egg case",478,"species","WORMS",,"Bathyraja","","Arhynchobatidae","","","","Rajiformes","","Batoidea","Neoselachii","Elasmobranchii","","Vertebrata","Chordata","Animalia"
1,"Bathyraja maculata","whiteblotched skate",480,"species","WORMS",271520,"Bathyraja","","Arhynchobatidae","","","","Rajiformes","","Batoidea","Neoselachii","Elasmobranchii","","Vertebrata","Chordata","Animalia"
0,"Bathyraja maculata","whiteblotched skate",480,"species","ITIS",564263,"Bathyraja","","Arhynchobatidae","","","","Rajiformes","Euselachii","","Elasmobranchii","Chondrichthyes","Chondrichthyes","Vertebrata","Chordata","Animalia"
1,"Bathyraja maculata egg case","whiteblotched skate egg case",481,"species","WORMS",,"Bathyraja","","Arhynchobatidae","","","","Rajiformes","","Batoidea","Neoselachii","Elasmobranchii","","Vertebrata","Chordata","Animalia"
1,"Bathyraja mariposa","butterfly skate",483,"species","WORMS",271522,"Bathyraja","","Arhynchobatidae","","","","Rajiformes","","Batoidea","Neoselachii","Elasmobranchii","","Vertebrata","Chordata","Animalia"
1,"Bathyraja mariposa egg case","butterfly skate egg case",484,"species","WORMS",,"Bathyraja","","Arhynchobatidae","","","","Rajiformes","","Batoidea","Neoselachii","Elasmobranchii","","Vertebrata","Chordata","Animalia"
1,"Bathyraja minispinosa","whitebrow skate",485,"species","WORMS",271524,"Bathyraja","","Arhynchobatidae","","","","Rajiformes","","Batoidea","Neoselachii","Elasmobranchii","","Vertebrata","Chordata","Animalia"
0,"Bathyraja minispinosa","whitebrow skate",485,"species","ITIS",564264,"Bathyraja","","Arhynchobatidae","","","","Rajiformes","Euselachii","","Elasmobranchii","Chondrichthyes","Chondrichthyes","Vertebrata","Chordata","Animalia"
1,"Bathyraja minispinosa egg case","whitebrow skate egg case",486,"species","WORMS",,"Bathyraja","","Arhynchobatidae","","","","Rajiformes","","Batoidea","Neoselachii","Elasmobranchii","","Vertebrata","Chordata","Animalia"
1,"Bathyraja smirnovi","golden skate",490,"species","WORMS",271535,"Bathyraja","","Arhynchobatidae","","","","Rajiformes","","Batoidea","Neoselachii","Elasmobranchii","","Vertebrata","Chordata","Animalia"
0,"Bathyraja smirnovi","golden skate",490,"species","ITIS",564248,"Bathyraja","","Arhynchobatidae","","","","Rajiformes","Euselachii","","Elasmobranchii","Chondrichthyes","Chondrichthyes","Vertebrata","Chordata","Animalia"
1,"Bathyraja violacea","Okhotsk skate",495,"species","WORMS",271540,"Bathyraja","","Arhynchobatidae","","","","Rajiformes","","Batoidea","Neoselachii","Elasmobranchii","","Vertebrata","Chordata","Animalia"
0,"Bathyraja violacea","Okhotsk skate",495,"species","ITIS",564249,"Bathyraja","","Arhynchobatidae","","","","Rajiformes","Euselachii","","Elasmobranchii","Chondrichthyes","Chondrichthyes","Vertebrata","Chordata","Animalia"
1,"Tetronarce californica","Pacific electric ray",610,"species","WORMS",845703,"Tetronarce","Torpedininae","Torpedinidae","","","","Torpediniformes","","Batoidea","Neoselachii","Elasmobranchii","","Vertebrata","Chordata","Animalia"
0,"Torpedo californica","Pacific electric ray",610,"species","ITIS",160833,"Torpedo","","Torpedinidae","","","","Torpediniformes","Euselachii","","Elasmobranchii","Chondrichthyes","Chondrichthyes","Vertebrata","Chordata","Animalia"
1,"Hydrolagus colliei","spotted ratfish",710,"species","WORMS",271406,"Hydrolagus","","Chimaeridae","","","","Chimaeriformes","","","","Holocephali","","Vertebrata","Chordata","Animalia"
0,"Hydrolagus colliei","spotted ratfish",710,"species","ITIS",161015,"Hydrolagus","","Chimaeridae","","","Chimaeroidei","Chimaeriformes","","","Holocephali","Chondrichthyes","Chondrichthyes","Vertebrata","Chordata","Animalia"
1,"Hydrolagus colliei egg case","spotted ratfish egg case",711,"species","WORMS",,"Hydrolagus","","Chimaeridae","","","","Chimaeriformes","","","","Holocephali","","Vertebrata","Chordata","Animalia"
1,"Pleuronectiformes","flatfish unid.",10001,"order","WORMS",10331,"","","","","","","Pleuronectiformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Pleuronectiformes","flatfish unid.",10001,"order","ITIS",172702,"","","","","","","Pleuronectiformes","Acanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Pleuronectiformes larvae","flatfish larvae",10002,"order","WORMS",,"","","","","","","Pleuronectiformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
1,"Bothidae","lefteye flounder unid.",10003,"family","WORMS",125576,"","","Bothidae","","","","Pleuronectiformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Bothidae","lefteye flounder unid.",10003,"family","ITIS",172714,"","","Bothidae","","","Pleuronectoidei","Pleuronectiformes","Acanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Citharichthys sp.","sanddab unid.",10008,"genus","WORMS",158786,"Citharichthys","","Paralichthyidae","","","","Pleuronectiformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Citharichthys sp.","sanddab unid.",10008,"genus","ITIS",172715,"Citharichthys","","Paralichthyidae","","","Pleuronectoidei","Pleuronectiformes","Acanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Citharichthys xanthostigma","longfin sanddab",10009,"species","WORMS",275699,"Citharichthys","","Paralichthyidae","","","","Pleuronectiformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Citharichthys xanthostigma","longfin sanddab",10009,"species","ITIS",172726,"Citharichthys","","Paralichthyidae","","","Pleuronectoidei","Pleuronectiformes","Acanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Citharichthys sordidus","Pacific sanddab",10010,"species","WORMS",275694,"Citharichthys","","Paralichthyidae","","","","Pleuronectiformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Citharichthys sordidus","Pacific sanddab",10010,"species","ITIS",172716,"Citharichthys","","Paralichthyidae","","","Pleuronectoidei","Pleuronectiformes","Acanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Citharichthys stigmaeus","speckled sanddab",10020,"species","WORMS",275696,"Citharichthys","","Paralichthyidae","","","","Pleuronectiformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Citharichthys stigmaeus","speckled sanddab",10020,"species","ITIS",172717,"Citharichthys","","Paralichthyidae","","","Pleuronectoidei","Pleuronectiformes","Acanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Hippoglossina stomata","bigmouth sole",10041,"species","WORMS",275827,"Hippoglossina","","Paralichthyidae","","","","Pleuronectiformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Hippoglossina stomata","bigmouth sole",10041,"species","ITIS",172784,"Hippoglossina","","Paralichthyidae","","","Pleuronectoidei","Pleuronectiformes","Acanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Paralichthys californicus","California halibut",10050,"species","WORMS",275809,"Paralichthys","","Paralichthyidae","","","","Pleuronectiformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Paralichthys californicus","California halibut",10050,"species","ITIS",172743,"Paralichthys","","Paralichthyidae","","","Pleuronectoidei","Pleuronectiformes","Acanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Xystreurys liolepis","fantail sole",10060,"species","WORMS",283199,"Xystreurys","","Paralichthyidae","","","","Pleuronectiformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Xystreurys liolepis","fantail sole",10060,"species","ITIS",172800,"Xystreurys","","Paralichthyidae","","","Pleuronectoidei","Pleuronectiformes","Acanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Pleuronectidae","righteye flounder unid.",10100,"family","WORMS",125579,"","","Pleuronectidae","","","","Pleuronectiformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Pleuronectidae","righteye flounder unid.",10100,"family","ITIS",172859,"","","Pleuronectidae","","","Pleuronectoidei","Pleuronectiformes","Acanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Atheresthes stomias","arrowtooth flounder",10110,"species","WORMS",279792,"Atheresthes","Pleuronectinae","Pleuronectidae","","","","Pleuronectiformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Atheresthes stomias","arrowtooth flounder",10110,"species","ITIS",172862,"Atheresthes","","Pleuronectidae","","","Pleuronectoidei","Pleuronectiformes","Acanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Atheresthes sp.","",10111,"genus","WORMS",268428,"Atheresthes","Pleuronectinae","Pleuronectidae","","","","Pleuronectiformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Atheresthes sp.","",10111,"genus","ITIS",172860,"Atheresthes","","Pleuronectidae","","","Pleuronectoidei","Pleuronectiformes","Acanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Atheresthes evermanni","Kamchatka flounder",10112,"species","WORMS",279791,"Atheresthes","Pleuronectinae","Pleuronectidae","","","","Pleuronectiformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Atheresthes evermanni","Kamchatka flounder",10112,"species","ITIS",172861,"Atheresthes","","Pleuronectidae","","","Pleuronectoidei","Pleuronectiformes","Acanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Reinhardtius hippoglossoides","Greenland turbot",10115,"species","WORMS",127144,"Reinhardtius","Pleuronectinae","Pleuronectidae","","","","Pleuronectiformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Reinhardtius hippoglossoides","Greenland turbot",10115,"species","ITIS",172930,"Reinhardtius","Hippoglossinae","Pleuronectidae","","","Pleuronectoidei","Pleuronectiformes","Acanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Reinhardtius hippoglossoides (juvenile)","Greenland turbot (juvenile)",10116,"species","WORMS",,"Reinhardtius","Pleuronectinae","Pleuronectidae","","","","Pleuronectiformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
1,"Hippoglossus stenolepis","Pacific halibut",10120,"species","WORMS",274290,"Hippoglossus","Pleuronectinae","Pleuronectidae","","","","Pleuronectiformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Hippoglossus stenolepis","Pacific halibut",10120,"species","ITIS",172932,"Hippoglossus","Hippoglossinae","Pleuronectidae","","","Pleuronectoidei","Pleuronectiformes","Acanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Hippoglossus stenolepis (juvenile)","Pacific halibut (juvenile)",10121,"species","WORMS",,"Hippoglossus","Pleuronectinae","Pleuronectidae","","","","Pleuronectiformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
1,"Parophrys vetulus X Platichthys stellatus hybrid","hybrid sole",10122,"species","WORMS",,"Parophrys","Pleuronectinae","Pleuronectidae","","","","Pleuronectiformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
1,"Hippoglossoides sp.","",10129,"genus","WORMS",126115,"Hippoglossoides","Pleuronectinae","Pleuronectidae","","","","Pleuronectiformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Hippoglossoides sp.","",10129,"genus","ITIS",172874,"Hippoglossoides","Hippoglossoidinae","Pleuronectidae","","","Pleuronectoidei","Pleuronectiformes","Acanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Hippoglossoides elassodon","flathead sole",10130,"species","WORMS",274289,"Hippoglossoides","Pleuronectinae","Pleuronectidae","","","","Pleuronectiformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Hippoglossoides elassodon","flathead sole",10130,"species","ITIS",172875,"Hippoglossoides","Hippoglossoidinae","Pleuronectidae","","","Pleuronectoidei","Pleuronectiformes","Acanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Hippoglossoides robustus","Bering flounder",10140,"species","WORMS",254561,"Hippoglossoides","Pleuronectinae","Pleuronectidae","","","","Pleuronectiformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
1,"Alepocephalidae","slickhead unid.",20100,"family","WORMS",125507,"","","Alepocephalidae","","","","Alepocephaliformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Alepocephalidae","slickhead unid.",20100,"family","ITIS",162303,"","","Alepocephalidae","Alepocephaloidea","","Argentinoidei","Osmeriformes","Protacanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Asquamiceps caeruleus","caerulean slickhead",20105,"species","WORMS",272852,"Asquamiceps","","Alepocephalidae","","","","Alepocephaliformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Asquamiceps caeruleus","caerulean slickhead",20105,"species","ITIS",623350,"Asquamiceps","","Alepocephalidae","Alepocephaloidea","","Argentinoidei","Osmeriformes","Protacanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Alepocephalus sp.","",20110,"genus","WORMS",125868,"Alepocephalus","","Alepocephalidae","","","","Alepocephaliformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Alepocephalus sp.","",20110,"genus","ITIS",162308,"Alepocephalus","","Alepocephalidae","Alepocephaloidea","","Argentinoidei","Osmeriformes","Protacanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
1,"Alepocephalus tenebrosus","California slickhead",20120,"species","WORMS",272849,"Alepocephalus","","Alepocephalidae","","","","Alepocephaliformes","","","","Teleostei","Actinopteri","Vertebrata","Chordata","Animalia"
0,"Alepocephalus tenebrosus","California slickhead",20120,"species","ITIS",162316,"Alepocephalus","","Alepocephalidae","Alepocephaloidea","","Argentinoidei","Osmeriformes","Protacanthopterygii","","","Teleostei","Actinopterygii","Vertebrata","Chordata","Animalia"
